id	status	length	sequence_sha256	reason
Q93WB5	retrieved	153	7815632e2913fc9501c86ed4f7e0d5ae304fcf31c0ad29e66153688ed7c4b664	
Q93WB8	retrieved	321	eb7f69bbdecb93b336755f4941d86ed21a532c202e71adca251ea59eecf52d00	
Q93WC4	retrieved	251	1b30077664463d643b324050f395d1aea88c27926df06ef8ab25294083499681	
Q93WJ9	retrieved	403	db02b23e6353035dbacd6b6086a9ddee0e99ed642161469ccb5827251610fbbe	
Q93WU6	retrieved	330	4ec80173b71e6e82872b02a75e8e5dab6f0b555240e254ffdf6ac6f394844f23	
Q93WY4	retrieved	218	93ef15a6d83f2d374bda34064dd77c4931f75cbe8e9c0a1b1bcaef3840e0afc6	
Q93XM6	retrieved	481	938e16c7a64d5ff5e5e9d32c3e7311f11287a22ff31cf21cb1c24a5e39492963	
Q93XN8	retrieved	423	22fa71311c08a4219bb695418f73f33c2912789b447845b7910005ec43b113e6	
Q93XW9	retrieved	306	e8c402070f8f2cfb1cdd5180765f4c1ac8dbe5b5029810c0aad7bfb4d2af8d13	
Q93XX0	retrieved	347	3b28ca0069b2f4c6d564b450ceb9c31c44240aea64aeba43bf9c886924f42abb	
Q93XX5	retrieved	426	f6775443ff9d7c06c3503e06e4de684b87c168e14522b3549236142114a91c96	
Q93XY0	retrieved	60	14d582130ecbaa7b06e4be3c1940999f2eb6bf210abbb01b068b1427c3fb84ae	
Q93XY2	retrieved	264	2630977f900f199fa8aa1bd9e12039712f6288a0d0fdefd606b6b2767e9f51e5	
Q93XY4	retrieved	302	6f1c4c5306cad7a49b6a217077a5f97fc560e3b45562e800e60f76ba18090f7d	
Q93XY9	retrieved	123	6565bff45dbed6b9bd0e5b1955471084d643ad21476dac865e901a66030d1d3a	
Q93YN0	retrieved	187	4036287c16de8c3c719a91e4725861be39369d7a4cace1619232b62cb04911c1	
Q93YP9	retrieved	488	020da3b7b5c70827987d802e0537d839f7be43feca0fdc9531f9bba7ebd8f3c7	
Q93YQ1	retrieved	1344	cc4b5e621a15f86c02ea5fd5d6794a60fe92a8d987517dade2f402c0c41d7aa9	
Q93YS8	retrieved	394	f2dc10701d1699f847e2ef7ab8af285d60629ed866af21d274cc3fc608341230	
Q93YT1	retrieved	912	3b3cbe486905470189746c5c956172163a83d4c6acde6f19eb0c2bacb2bc8423	
Q93YU2	retrieved	497	7f88d1b17b6884eb4c4527c89a960a7944dca29e19dbd14828f0d96eb3e5f813	
Q93YW4	retrieved	532	f422218a4c398196cacc8f8db1a79e33f5bb0c8cbf4f7600db7cdf5a77582709	
Q93Z00	retrieved	489	2b2c0e9f1d8f78c481974d55d392eed7f62415d81d03c34a4b71b4df8cd890fb	
Q93Z08	retrieved	477	6910a2d2ab1a45fe3153a65e680b1c1e45f10bedf7df57a9964d46fce753b781	
Q93Z27	retrieved	204	fa4d2cf850216547c3d598e2dbad787e7f8240169e44d1f851e36e12dc27d733	
Q93Z30	retrieved	459	ab33fe667eb7abff9d434230c34aea5b2a6ebcf52abd6dc41b790f598909f24a	
Q93Z51	retrieved	196	1604766dd56742ce85e78a63d39bacd0ef7690d1de0ae40e1833f432f6b90a86	
Q93Z81	retrieved	459	16d7941570dd50619739f204eeb29e7b596cb43a517ea046e23e39ffae3ce6b3	
Q93Z92	retrieved	390	dd6c3a63feaf0cdee9123631279240241145dc0d6b13a7ec9d7e6ee203b11f0a	
Q93ZB1-2	missing	0		not returned by UniProt
Q93ZB7	retrieved	620	9dc285351b54cbe148245c3f704251a0b0717436e55ba0b2bba791afc68e869c	
Q93ZF6	retrieved	153	8597f54227dc532a63fdb356e581784187d0be872918cfcc5611d2c465856657	
Q93ZH7	retrieved	461	03ce90ab8cfad02c2ac9068caf8254a2825ec7cca9cef926c3c937b27db8ae43	
Q93ZJ3	retrieved	100	95397cebf7b09e9e60f555aa1c8ad581b1994348ec7257f72d2df25499521284	
Q93ZJ9	retrieved	605	a7a355948d2a21771e7162c0cd860efaebeca9d79978c87f258dd47ecc670653	
Q93ZM9	retrieved	197	997e582a7541f35e469b5d99a6e79721c51685875a9b1268e21e956d8bedcf11	
Q93ZQ3	retrieved	384	4ba86f6e59aafce70da914e7ae0d82a590a1efd2c7892dba66fd59e6df37aeaf	
Q93ZQ9	retrieved	312	6be4dfbf88ca6c69cfea782f994b574a21b86159e74eb0b0d95714adb89b83e3	
Q93ZT2	retrieved	154	6b9de976203811a112ecbad9065abf8f09c672bcb7d13239c1e0affe3178d399	
Q93ZT6	retrieved	780	bc0cbc8278c6c04647961470b57908c50bfb933ed21cc75207f46860a95dc259	
Q93ZV8	retrieved	605	3e21235472c0edbc6fcfc2d39c03fafe32bf245fbb0c6c9149d698928076487b	
Q93ZX1	retrieved	339	c3a8c021140fb4ecd867510aac58da525036c06a4a18647c21366e50ccbff971	
Q93ZY2	retrieved	548	cc250c3e8cc9f780321c22bd8a810315c1ce685bc1505de0e84d067b2bac8e21	
Q940C2	retrieved	360	be1d07c3a208bdc213e6cb1b0e13334b7bd0e41351ec8d682a333e07e1bba708	
Q940D0	retrieved	690	5bbff229a7fe421e8a6a582515e09a88d14cb6d83460d705fdbb114cc80bec24	
Q940G3	retrieved	127	b085737bd09b2a56ad826854501eee93520ba8a5a1f5f166bee26e47b72ee380	
Q940G6	retrieved	344	a9c4a403b3748ce47a20f5e48a3bb68fedcd61714e18c31da16690badbad006e	
Q940H6	retrieved	362	0dda7fdd123b25d97379afbb68cc62635ad4500e0f97ef7f47c8ff0033a284cc	
Q940H8	retrieved	532	38526b9a91caa54f6e16c74254ccc7147aec8a47d48c7f8d3cb62aa729ea1624	
Q940I0	retrieved	439	d595c28f3374078260939c8366a9f4af92a107e5a4f6414887f268270154a151	
Q940I8	retrieved	394	71669228a578b3f2d8a68ad43297e13f4c37cf920a4dca83c1e655873d262989	
Q940J1	retrieved	294	502de12777d19053963a1d1f857ddc99f6c52ab3d345a0587579bd86531ecc7a	
Q940J7	retrieved	140	425dc9f95b1fdd4d4647e97f0402e2f20f3764fb70b15e65fccd74b3e00e9b46	
Q940P5	retrieved	221	59b49450d08d5aca49431024110d8a808b04e5e398e41c10493546cfa2206beb	
Q940T0	retrieved	417	4a8e3f572d0f4b1ed97fd3abf009adf51281757facb201259cf781f0bbb7bca8	
Q940T9	retrieved	362	d12736d6d220794b9b14cbae415e44cf4a780c6dc512fcaaa4fe3b646f3798da	
Q940U5	retrieved	297	2c2f063dc1ef8643822777d3557c5309997593f33a6333390779d6cf0bab9f7b	
Q940U6	retrieved	316	7adac272a2071bbf74b8cb8bd31ce8e0a30561721e53d3a62d5ce409d7f61387	
Q940V1	retrieved	447	a906f394cb7ef83a446bb270fd26e27712c29c0a1d9bf265e7c6399e96b6902e	
Q940V4	retrieved	465	663e29bfff5166482ad186530f550c5757eeb8201d6ff9f64b9098e676e6c9e1	
Q940X7	retrieved	118	b17866e928c4a51c7f80f60ca5f802b23ad9be5c475cf68b7d439ecf35c02e69	
Q940Y1	retrieved	721	5cb4922bd97379e5eb51515030399756073ba0466e5769679433b35e71ed30a7	
Q940Y5	retrieved	619	15fe0092ced5ec06c4c55a6eccaa5976c50c22ea14c4ea59b97708ae1e09a585	
Q940Y6	retrieved	471	8889a4c4c6a96d7483f136e22b0ce601f60411d44ee320ffbde7c7d5d3dedb2b	
Q940Z1	retrieved	316	e3b65dfbe122154e227b73e84f4d3fda45fd7722b89fb19554afc2382c30f939	
Q941C0	retrieved	105	de6dc3e64ed50846c97b1f50a0fe1ad5473974bfed9ba4a4d050c0fce04f7f70	
Q941C9	retrieved	369	66ca559f63e3dbede6fbcf6f0fc683d82d8d438c32f5688f29c4e6193fbb6606	
Q941D1	retrieved	149	1fdae8ead82337db87f580150fcd69d55fbbe74bfb818f7b43bdcb5b42eda5a0	
Q941L0	retrieved	1065	fa5b7e97df848c9950d0fa61a89572bebd8075fab917e9a29ad87ffb1aac4187	
Q941L2	retrieved	192	a99ae78e04eefc46385b9e9f9da61d9ae9afa9fd93565109b3203fa0b0b6dcf4	
Q944A6	retrieved	487	3446a095543159bdc80c4d38bf8ed31a26a5f81ea16991e979f4dd53b041b289	
Q944G5	retrieved	636	b116da30c5bc65032a05a90e598e3893b54c6cac0a5b9da0c7b0fc03627c9ada	
Q944H1	retrieved	388	c8410fe5412f3a1c97182cf1898d83a78a5b76dd6b9031e93908d59dcab09cd0	
Q944J2	retrieved	401	f1a04b3aa60125ccf4c401f1a61eeb263d49340532949a141e7aa02e624f03ff	
Q944K2	retrieved	437	a38e4362c3a841cf6d871682f03c506a12396d3b62ab132fea901e5b23f5b2b3	
Q944N8	retrieved	418	b6ea96e51ef77cd35fef7c732ea9d473f73f8b84ba0c1970192314338689dcc6	
Q944Q0	retrieved	563	fe4c6ad99721957fa9233ee3c7093304bbb92a9558fb4536e0d1e06945274166	
Q945F0	retrieved	543	a9153bf15efb653b71326be17fafa7c9b9e4fe98066c7c5febaeb5057a57373b	
Q945K9	retrieved	247	09bc18331ec6fe7e2887d848db51a36c603989a90e16def38c9f97827e88d022	
Q945M1	retrieved	117	81ec944a8915b471d9c20c9cce40d23472fe27621567dd3eff4bb399c6a56f77	
Q945M9	retrieved	303	e35b2f2a3cb54474f0990db66b8848e7d43719e0eddf12a84542092a6d555592	
Q945P2	retrieved	195	5c873960e917ce7b37c0ee860265163799bd8179a3b1d257f7dcfcd5fdf5d4c4	
Q945P6	retrieved	245	f9dd38a336414e4538990f4cc0051c7f75d939fb68eb4ca7fd3b313a27256a8a	
Q945P7	retrieved	294	a7e5672768ce5a492d0e2222ee735423544c84603a56ff2e8ce8e4a5419b3b95	
Q945Q1	retrieved	101	a46c384d6a5a63ea2dc97a6d9a5dc8f055e7eaea0e6674b749eff9a89ff91377	
Q945S8	retrieved	363	8f15ae8178b7d4dd449327aaf7af41610f469cc5e26d3fd3c6dafb89ae1a9f1a	
Q946Y7	retrieved	245	d0a6afe7f212bcc3afe22bfd87080992b2bf995cf48cefe876b8b34796fe18e4	
Q949M4	retrieved	924	29d68abdbb106c817b30646b7fcb544dece054b705484dd0000f360ff3f13d08	
Q949M9	retrieved	353	d22db7ee985d84f6ff2dee78b239af88b3522d8073e340f11089ed2b6918f938	
Q949S3	retrieved	202	b89fb27b18d97752db1477e891b3c2864eb7ed3293b101e89d2cf0e635be642c	
Q949U4	retrieved	572	3c0dbe0dbffd9bec1c6e54668bfcd3245801257b25e641de711f9f7cfd48c10f	
Q949U7	retrieved	234	4d124a3a7b6db1c3ab69b0200c04da9017274c37783d0870c13912880e0dd24a	
Q949V0	retrieved	357	671d9d7a5214fefa0298e042a02684bc58300019adb38997e2a836296d1fdbaa	
Q949V7	retrieved	459	0732ecd69bf5682e335fe18a352fd783768ce35cf7d6aea8813bb496f0658161	
Q949Y0	retrieved	482	5b0de22779a16ae6c2052e4a793a4044bda0b1af603fd89c3abe2788f54551df	
Q94A20	retrieved	256	5618aa74cca3b1c5c4e7764fd17a3936e9957e5225d915a80b069d88f5c6a0f5	
Q94A21	retrieved	318	099396735131db7d58064b93674b2c0dcb62ae94d3710fc6bc38f10aaa7235fd	
Q94A76	retrieved	820	666f0da3a35098528f25c9febcd43660dd43efbd6067361ccce390294b8b435e	
Q94AA3	retrieved	333	93221c28c546b67268a4e366039329cad67e72b097ff8fe6b77b7a245d83c5dc	
Q94AA4	retrieved	489	01c3f5fdf9b814223d3bac158889b12143a1b20ae4a88a2363b7b6ebe81e42c5	
Q94AC3	retrieved	379	e28d2d24911acc1d25a8a5930e5cfa48d153b5e072ba94322128ce8c6af8b978	
Q94AG2	retrieved	625	7a3dc42830c3071051782fdbfc0efcbcf84636e0176ed7453eb351af2f057602	
Q94AH8	retrieved	860	9ffcdc4792b66e0d9d47b1f6cc4b572d878e0619b044326728876533210e52ed	
Q94AI4	retrieved	775	a3676f5c5c5c6e57b4bf41fceb7d6070f07475d449a73690ece74e3eb4b380cc	
Q94AI7	retrieved	1131	59758bf6fa16fda23b96838f1386d6b8e56123f55d87513e61a90125d10ab831	
Q94AJ5	retrieved	444	f0ee0b74a30b3ffe4598e1b764ffc809a4365c87800f733feaa9c27a4378ebf8	
Q94AK6	retrieved	110	a4f02b3b279cf2567bd37c5d388c5e6e2acb4c88f32e724f444a6862b27ce11e	
Q94AN4	retrieved	345	7b6844bf14dc7864fa00c012c1cb02f721760f11c1a37ac04a4f6a28b6988a9c	
Q94AQ0	retrieved	427	b46a8053b70448cd1b17eb89626f825de51fa117fcd6f452984b9594c12d31a4	
Q94AT3	retrieved	378	7fc2c64c1e684c11af671b83d73ab935af298e45efde7ed291ff792199adf0fa	
Q94AU3	retrieved	330	0c55cdce7904c51807168ad29d75e9680c7d444e6633d182a14f0fdd379f9761	
Q94AU9	retrieved	174	d25ae209284496a9581a2e4ab2d4f9cbebecad6a54c7e33a57f2990e24818316	
Q94AW9	retrieved	241	47a9996305b4ba6832fa23c4a850f0dfa2acb1579195e5e2081cb911b1fe0b4b	
Q94AX2	retrieved	277	5e5ab42e49c0515bdcfa038879c307cadb231f692519a527626d004174ddf2eb	
Q94AZ4	retrieved	148	19c211e4cf9d1312950104d1d62d2378e81433036648f077d5c06a690f63ce88	
Q94AZ5	retrieved	272	b32ae30505e7029aef0525e6ef2a4d57a9a6fa6546774f552fed1fb056c1105c	
Q94AZ8	retrieved	88	4e931531c3570eb38dbbd843044b9d8fdcc66d4caab3b17f7d820586d6afdc8f	
Q94B55	retrieved	456	810ce9d708e8ed40d5a2189d26b9b44f54ff7b60dbe17c7f2d807d3d7ee854ce	
Q94B65	retrieved	323	63e168aae2d690a0c5541c2748e2d4127d5e1ded72adbd1b157c0083c8630c9a	
Q94B75	retrieved	326	9880406738aaa23b0eb939070f9e772e84d631629340f293f881e42fa160a4dd	
Q94BM7	retrieved	794	ded2d40310fc0bc95cd357d7aa4e5d285c64da1ff61d580f5a6cd1c1c060ef39	
Q94BN0	retrieved	364	eb61941e6bc741841d4ee23f1ff6b31a772f3e16db9a23a018a8686dd0250ac1	
Q94BN2	retrieved	359	2b3aad487215b281f4af08c36b62c13c759fcacefd55a889d81bbfbd8b9ee8d6	
Q94BQ3	retrieved	757	c3ef9511cc9ea3d170dc36090cef6a7086d813f1e85ae0ee8c6075eb9e888a98	
Q94BR1	retrieved	702	4bdc96e1a95dea659cba5e3d74bf921b9fb5ce24fab277aa3ecf2c865ce3841c	
Q94BS7	retrieved	447	90a1140c56b51f67b720c2bfd38ec4a52e5d2b6999cef98f3e37c95c1f0c6342	
Q94BT6	retrieved	609	1be6b9682ec68eb79f6c0887bbd92ddee38c2bda19fae01126b982eae964a99e	
Q94BT9	retrieved	76	d8ef0b930b98dac760be87db2bdb25120c65e18e8521dc1f92d7f4bc873521ab	
Q94BU8	retrieved	185	6eb5b1ac597c41af9ac750eec3ab264e404f15125662c681d7620412ac135552	
Q94BV4	retrieved	528	42408445d2a836baec448e7ac8c2942c5bf64039b71fe6d43816c48f5cfe945a	
Q94BX4	retrieved	447	dfdf1295c04fafa5a23e0ea9221a7d09612eff42d02408481d7ba290273dece8	
Q94BY2	retrieved	146	a0a63ec1d5807147f7829328e97ee59be09e36ea178f594c7779fa90fb1a5be7	
Q94BY8	retrieved	325	21b9eccdf015f107527c1b786970c23a23196ca3e3e52d1d5a8d58fa517192d4	
Q94BZ6	retrieved	405	9b802dfb8d4d989124ba160b06368ce3629e4b556d40ab38b81c03e80cbf34a5	
Q94C25	retrieved	452	7da303f02ba8054fd5c96a11df1e19e726bbd0c1b18e581d5cf9844216af80c4	
Q94C27	retrieved	351	9d28045748386e13f899f52302a63780998b59674f3ee251134ce5a3744dcc24	
Q94C33	retrieved	521	81dd86c6a236c1d958430033858bfe66e5040775c949b965c7f4f42287a47512	
Q94C65	retrieved	221	e56b3a1d18b7bb485be16a7bba2856c8d8cdb684e22d864cdc5b9e630cff977d	
Q94C69	retrieved	301	b95d4a119cb6160c6ba96e63cbb96afe394f82f64b8da63e0f92bb8e3c227136	
Q94CC9	retrieved	138	b08a2990df503e93afbe083ff5ae2eee815b8d15d40f64fca8ab78bb22dc1244	
Q94CE4	retrieved	280	675bd4b687ac3ef9a769dfa24209ca484573519dec2a40a756fdb7d33b16139e	
Q94CH8	retrieved	375	abd0f84c370379fb61596e65da09230a614aba40fa8fd0426d2ae61c8f39b4ee	
Q94CI7	retrieved	474	8ff04ec87fe9fc7952623f760aad8d8ec99c8146e6f6573e9e588b7a9ad2336d	
Q94CK0	retrieved	480	6c23925e72c0005e8a0b48da97aa44c8d09efcd915b29433809442ea77defed1	
Q94CK1	retrieved	376	dabfb59534af76b1ae9a1ee74f1099dff591bbfabe21b50d758f31d9b2dfc873	
Q94CK3	retrieved	167	c74498fe6f4adb6c256b097d868f874fa35d037df78ccbb54f8a6b5d479269d3	
Q94CK9-3	missing	0		not returned by UniProt
Q94EI3	retrieved	245	74ab43e422350613e89be6f5fde367457228794e23552089e649aa979c8dd242	
Q94EI9	retrieved	340	0b5fc6f6e5faf9c0d4a933d96f2a420cd846b8713cc8e3ad48c861c0e7919169	
Q94F00	retrieved	371	b5cb6ba019df098d42257fa007ce8cfe8ea0db7ddb98e10d39122c22ca543d0a	
Q94F08	retrieved	696	c3d86407f0a68a28d5dd525101715478d652d0df8f5f5591a048103ab3946e62	
Q94F39	retrieved	231	dca94009f8be470dcb4fb23a243328bc4b7b8468d57d7f77bbcb88e6233e1ebf	
Q94F58	retrieved	340	63fa87bf83e9f477c8ec5a3f22c1850d014da2555c09a16227ac3ce5959c6fef	
Q94F62	retrieved	615	bbea0780b21840f4223f5c5766a5b2d3f7302c4cf522754c9ce2e9dd2a3a6bf2	
Q94FB9	retrieved	1337	77acd3f0e66790c0270ac4e0ab3c121c24541ae9363728b521ef9bad668433e8	
Q94HV7	retrieved	338	f1ec4a353c4fa2214555054345c70a1cde2223990f6259c23b69415d4319d777	
Q94JM3	retrieved	859	a64fccc45faeb69119b60395fe8168b63439f9c44a7f309d035545b27f3e34be	
Q94JQ6	retrieved	1084	9b790ee3eb9865a65c4c9f2d78b99fa1a7f439e43ecddfce91dc73f733d879c0	
Q94JQ7	retrieved	144	5d73c8d9ffadbe39806ddaf47770290e361fcfedf4be89255950355ce11a6faa	
Q94JR1	retrieved	542	f9e2fc614c120d3c8167fa5f512cc9e2487b6a7bc542c8d8f18190b37672d828	
Q94JU3	retrieved	260	d2ac295dabca4587577fc1a5bfaba45b919d169abac90c4094a16f2b8386a358	
Q94JV1	retrieved	562	a3992282e5ba1d4f897788c2548f1772f25480e76f26a4b93000582408389bf0	
Q94JX9	retrieved	217	1cf5e55e740894240eb6b5e15eea1e36f14d6023fe5d0d652d382cb73612b9fc	
Q94JY4	retrieved	85	a8bb80c61f125aba40161ea457e1284070be087306a11222390a7f6d51567847	
Q94K05	retrieved	549	e3dd76bac37e817e58d3adacbffbcf0e5cb264c5dea0107ae22d910f7f90b59a	
Q94K07	retrieved	374	1a3f9e44b2597c4c9319697ea60dbd5d00deb8eec58fc51b1663a6d1e06872c9	
Q94K18	retrieved	103	3380fa5f8872c7443175eb3801e63752cbf877fea428cfe6ba5c908f0415ace4	
Q94K72	retrieved	92	666af101facc9b4ee68b9df046ebb908f830c884a9f7e6338195585c2ddc8ead	
Q94KB4	retrieved	460	54bc529482cb0c12344e7c1deb4fcc9f18b445209ae58b394ffb77075d635779	
Q94KI8	retrieved	733	3f6c3ca95513cf218648e0933cbc9ac2c90f34debcd525197cefc38974d49056	
Q95747	retrieved	179	a431e3224661a3d77a118e7fdcf98c4c8d9ba19ce3ea408b4920e6238c6e48be	
Q95749	retrieved	556	087f39936cba52f4e47900c31d6d1e303d242d869d08a60c02a0de223bee297b	
Q96247	retrieved	485	93a5d75c1553369af39ceb506f610f7abf15e4702cb7b96221027b316641f846	
Q96250	retrieved	325	91c67a8fa1362a38ee32cce2d73c5aa21d5ac1641c2b272739f8dc62d1510ca3	
Q96251	retrieved	238	1134704b0d2168aa32aa4366d35c97c5fdf814d81ac11d4c2993033c9fd5d8fa	
Q96253	retrieved	70	5ccaeea61251dce16899dbb7f83e3f761c92d8b38e71b6338f688c47a29bb9df	
Q96254	retrieved	445	f9fdb6f2f2b4d000c803d547bc8a59b798671dc3e7826627a9f075323e3eabd4	
Q96266	retrieved	263	87d8b624ac2899be32ad7be85d765da5eecabfdb7ec69f3ccf0bf17d718f11ed	
Q96276	retrieved	219	04c1883989621c0afa8765efd973dfacb1fa83ab86087d6334a14174d15ca865	
Q96282	retrieved	779	920800bb9207b2eb490d63f640493753172f3d9808a4e5337335fec54f14de39	
Q96285	retrieved	661	5273600aa7fe590df13278f14aacd3060aa12a8ffc096ad4d11e881a3fb8cdbc	
Q96286	retrieved	366	448dd95ba3d5cfa6490cf00f783d2970325f1c1442f8cdca485586edaf2096bf	
Q96288	retrieved	248	871d3894e7f3d79ee1370330dd409088ebcf8f55ec80b964b7554345177f701f	
Q96293	retrieved	377	533371790fcd4553cde347260f90c1ce4c304a765eb2883f397c8d9cec86c172	
Q96321	retrieved	532	0a5554f45c6fe126ddf89176a86487ca9531832f4983943eece23ad4d5eb8c16	
Q96524	retrieved	612	bb52433b6a79561912850e524e632f5ba4c27c15492e702c21d235e7d0f0ae8f	
Q9AR19	retrieved	568	e8659ed0bcaadc1b6bdea690397516a3c20e402abcc4fc9594459042278acfa1	
Q9ASQ2	retrieved	309	8f5ede0f05aaba6710351ab6d8973ab407a76484a2c8a5d9839b451203550dae	
Q9ASQ6-3	missing	0		not returned by UniProt
Q9ASR1	retrieved	843	5552e73e96f169ec830539b3d06b8bc2c7bb85279a63ce9a0256eed8ead70ea4	
Q9ASS2	retrieved	601	81001ecb9c9dbd3063e658b1f6b52346896624f1ce5ff790c1764007a4552d0d	
Q9ASS6	retrieved	259	08af12cda7ae803947adadb0c546718d605144c307509603a0152cbc908be11d	
Q9ASX2	missing	0		not returned by UniProt
Q9ASX6	retrieved	137	cb285a7a4f7ff1e7fd6daf7a429a8bf9d739898ce1d575f767a81e3d98bb1585	
Q9ASX9	retrieved	251	951065fbd40f0e7cb7ffb7637a02b1cd761f71498fd4025416c81f6f00dec36b	
Q9ASY2	retrieved	210	ac64d8626f3ad1f6bf144012c9df3f46191450ebd6e308e1c88a15bdadfd9f82	
Q9ASY3	retrieved	255	8a6444fad7dfe635fdd5b0adf8e0938147bab23081ca79391854f98c510eeaf7	
Q9AT76-1	missing	0		not returned by UniProt
Q9ATB4	retrieved	487	9d201f27ac1085fa270f796277ef02e9c12873c49cc42e659675ff2c74641424	
Q9C4Z6	retrieved	326	d7cd6df82d957ca8384df9e157bf1a4db61dccb56424de9a82dcaa899d8f77d2	
Q9C4Z7	retrieved	229	d8f9c820140e6165aa9956e5a04335fc5431349c7d414bf568a3e9a79c28216c	
Q9C4Z8	retrieved	176	542bf19097d2baac060071d2ff52bc39486e6af21a834581d916256736c7bc9f	
Q9C504	retrieved	112	bb4778a3a5028ddd3f12dd4e74531f4264f5a6d515f7485945d34b08d951bb56	
Q9C508	retrieved	390	11aeb802550e4242e38d5149adac5ab2272fcb1d4de2e4047d04ffa305c02cc1	
Q9C519	retrieved	553	cf579d33498b4f1e623d7cade0c176206924d28564cb9902e6cfb98321fbc83a	
Q9C524	retrieved	384	ec7b97bd2bca0dd8be6cab79dec7f3f78c3030fc29ef73f64bd205c01b0f9a84	
Q9C525	retrieved	524	ddd26fce3d7334c68fa31607a32946489150f90e31b19c1dbc367e86f9203bf8	
Q9C533	retrieved	596	f8e4bfa72d09f0d2c51e53e50ffb26570976b6f23568854f43044cfcfbfe4603	
Q9C551	retrieved	537	c07b763a439e61d1ce9633b1de10eb65e4faaa0fc989ef912d189c091ccf4b6d	
Q9C553	retrieved	621	8d18ff721daba892efb260ab3f534f1f264545e918679a89bdeab7b111a86e7d	
Q9C557	retrieved	249	6f44c93f28b62252b8427d50c3d009da6f363cef802fb27dda5740ead23fd267	
Q9C562	retrieved	479	c529dad7472c0d82f2485f57fc013ebe3b1c682155ffd133910004bd8b13cb58	
Q9C595	retrieved	251	65d8a4f097e588d9bc492411f3944b5f34ef6d26816134b016a0f33a7678465c	
Q9C5A9	retrieved	559	8466742d75c3019137a3260795d80a9145b4872288b5a0cc146272f6a3cb8b97	
Q9C5C0	retrieved	615	c98eb5bc1275de2d969377c70ff0831cb4e53a22251be127b13b1f3868c5bae3	
Q9C5C7	retrieved	481	ac7e9a00592a9e45a2a275269635ce01c9802964f59996d708750f2b9bf3915c	
Q9C5C8	retrieved	202	5f20779f54488632f165f5fd6fee6500614cb5c83395a11fe6b352c75da45763	
Q9C5E5	retrieved	509	b7e6a28531cc104e4542b516415eb8f32a6d1caa3929cf12e20e77581cffed07	
Q9C5G2	retrieved	423	b872debe21081ee3236595a602b0f53b31ca287c8a05ef9f986193861e5aa84a	
Q9C5G5	retrieved	597	308c1ce4ddcefe9c6a07a81d3ce62468030bbe4eab69692d04cf6c5ca6d0675e	
Q9C5G8	retrieved	467	fbd0e122596581ccb8604ed9a014732fff391183e032a8aa2cd840ecd3aa499a	
Q9C5H4	retrieved	690	5366565a20ac62c6f76bcb6cc803fce6cb5fc53b32f7339c2789e94757bdb8d0	
Q9C5H9	retrieved	678	f86ccc18a2099ceb56be785185ece25f738bbb3cbc0dd2339cd5944ef7af9ddd	
Q9C5I3	retrieved	166	d09d80bfb415b780e9f122114d4b493b025a91400efd82611b4f080187ba89c9	
Q9C5J5	retrieved	319	e1e46bb2682ef2dbd56b0fd0e49a671bb73cbf5467f8c30009f2b7fc7e4beb93	
Q9C5J7	retrieved	485	5b6e114a283de07d1dfe6c634a114c44b266d9d9f8fcfd25a7aa50fac20024ed	
Q9C5K8	retrieved	187	d391d0e2920061c69a214309e788f08439b07fde4b353ec7b1f61daa723d0388	
Q9C5L8	retrieved	585	62f581e64b050e52aa89624db683510b80206c575a144b9fe3e6168df131beaf	
Q9C5Q2	retrieved	262	4466b992b214499a8a4a90a41c39da35d1d33dece1b03cc337c1230e28b3ae8d	
Q9C5S9	retrieved	674	864fd978e7615210c8e4ace1116f0ee7bb89c42b810d176528cd98c92abd5b3c	
Q9C5T4	retrieved	310	9d1c413fd35c61c0c0f8560644cd4e055743c821b63b60fbcf471477f2c487f4	
Q9C5T5	retrieved	166	b8abe119d8f10f85140218190f1c2f8d2ac46483856bd4567b1cf48b0779d31c	
Q9C5U0	retrieved	1080	7fbbe496c67dbd4c795ea6a603e6c3684cd7573ce7511b1c66ab3f78f9c546b5	
Q9C5U1	retrieved	1036	5e1362d47fc12e73c5d09e94a2bd0f4ccbbe8cfe777d639770243b2cd4c50ee7	
Q9C5U2	retrieved	1176	3bd7464d250000dffdd295c6ef715424dd6d7cf7bd87a8b15707343281a1b5e3	
Q9C5X8	retrieved	819	97f0c6ce7f9b85130b9fa0cf2b4f8304897b1d311591ede6c0153b5384be15c0	
Q9C5Z2	retrieved	337	24e4d86d1e1e13b79eaaa6cbcf747dc0e6ebb3d67644d1f47bd2b745003b8090	
Q9C5Z3	retrieved	441	1c903176edc162f2f6aecde02c6a4cc18dbc35f8c5fbd4fb2c6fb51a93a31601	
Q9C616	retrieved	388	dbf0bcdb3956d35bc2825aea7d183978bb90c7749b22cb68802ae832f4a5f738	
Q9C658	retrieved	611	fd11f2290788b4163e387a6e3522f08faee50e09a9df838f0104f259b11bfb9b	
Q9C6A1	retrieved	445	dda4daa05866057f4c10d7242763eb77dd7545fb7fd042781fbe80f226f4def6	
Q9C6B8	retrieved	622	e8b567434a1281bef4be270a1a164e26865f6b208559ca4670d530bcb8c82045	
Q9C6C8	retrieved	254	13376899e2e6a1bbff860d7e7c36a6bc0068d858f32ee3731f60d2db1cf0c2fd	
Q9C6M0	retrieved	483	46c4d9f5bc4e438a132476ff9facf2d0bfb3c142d0df909f1e1698333663e0da	
